System,NodeID,SpeciesID,StageID,Stage,SpeciesID.StageID,WorkingName,OrganismalGroup,NodeType,Resolution,ResolutionNotes,Feeding,Lifestyle(stage),Lifestyle(species),ConsumerStrategy(stage),HabitatAffiliation,Mobility,Residency,NativeStatus,BodySize(g),BodySizeSD,BodySizeN,BodySizeEstimation,BodySizeNotes,Abundance(no./ha),Abundance95%CL,AbundanceDF,Biomass(kg/ha),Biomass95%CL,BiomassDF,BiomassEstimation,BiomassNotes,Kingdom,Phylum,Subphylum,Superclass,Class,Subclass,Order,Suborder,Infraorder,Superfamily,Family,Genus,SpecificEpithet,NodeNotes
CSM,151,86,2,larva,86.2,Black Salt Marsh Mosquito,mosquito,life stage,Species,NA,feeding,free-living,free-living,detritivore,NA,low,resident,NA,0.0025,NA,NA,species,weight of congener (Koenraadt 2008),NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,Culicidae,Aedes,taeniorhynchus,NA
CSM,152,90,2,larva,90.2,Western Encephalitis Mosquito,mosquito,life stage,Species,NA,feeding,free-living,free-living,detritivore,NA,low,resident,NA,0.00217,NA,NA,species,estimate from literature (Gray & Bradley 2003),NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,Culicidae,Culex,tarsalis,NA
CSM,153,93,2,larva,93.2,dipteran b,dipteran,life stage,Species,NA,feeding,free-living,free-living,detritivore,NA,low,resident,NA,0.00686,0.00579397,5,population,volumetric,56770.08,157618.997,4,0.3891749,1.08052265,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,NA,NA,NA,NA
CSM,154,94,2,larva,94.2,Ephydra,dipteran,life stage,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,0.045,0.03848365,6,population,volumetric,71538.81,64119.6456,10.5037476,2.948143,3.24215039,12.2680958,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,Ephydridae,NA,NA,NA
CSM,155,93,3,pupa,93.3,dipteran b,dipteran,life stage,Species,NA,nonfeeding,free-living,free-living,nonfeeding,NA,low,resident,NA,0.00942,NA,1,population,volumetric,NA,NA,NA,0.1069748,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,NA,NA,NA,NA
CSM,156,94,3,pupa,94.3,Ephydra,dipteran,life stage,Species,NA,nonfeeding,free-living,free-living,nonfeeding,NA,low,resident,NA,0.045,NA,NA,approximation,set equal to mass of larva,NA,NA,NA,0.389,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Hexapoda,NA,NA,NA,Diptera,NA,NA,NA,Ephydridae,NA,NA,NA
CSM,157,111,1,adult,111.1,Calfornia Ghost Shrimp,burrowing shrimp,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,4.75,1.83446563,2,population,individuals encountered during the random sampling described in Kuris et al. (2008),1617.69,2681.19182,8.69013522,7.1600804,11.3586465,9.54164015,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,NA,NA,Callianassidae,Neotrypaea,californiensis,NA
CSM,158,112,1,adult,112.1,Southern Mud Shrimp,burrowing shrimp,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,8.19,NA,1,population,individuals encountered during the random sampling described in Kuris et al. (2008),1010.22,2388.78359,7,8.277904,19.5741325,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,NA,NA,Upogebiidae,Upogebia,macginitieorum,NA
CSM,159,113,1,adult,113.1,Green Shore Crab,crab,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,1.17,0.94407663,3,population,individuals encountered during the random sampling described in Kuris et al. (2008),147.07,320.265229,4,0.1412562,0.24488932,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,NA,NA,Grapsidae,Hemigrapsus,oregonensis,NA
CSM,160,114,1,adult,114.1,Striped Shore Crab,crab,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,8.29,9.1481989,203,population,individuals encountered during the random sampling described in Kuris et al. (2008),18204.25,12886.5303,8.45458431,175.59909,162.791478,9.63112365,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,NA,NA,Grapsidae,Pachygrapsus,crassipes,NA
CSM,161,115,1,adult,115.1,Fiddler Crab,crab,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,1.86,NA,1,population,individuals encountered during the random sampling described in Kuris et al. (2008),115.05,319.440776,4,0.2141502,0.59457631,4,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Arthropoda,Crustacea,NA,Malacostraca,NA,Decapoda,NA,NA,NA,Oxypodidae,Uca,crenulata,NA
CSM,162,116,1,adult,116.1,Yellow-fin Goby,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,26.9,10.2614342,2,population,individuals encountered during the random sampling described in Kuris et al. (2008),15.74,24.5412673,7,0.4240099,0.66777384,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Perciformes,NA,NA,NA,Gobiidae,Acanthogobius,flavimanus,NA
CSM,164,118,1,adult,118.1,Topsmelt,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,2.59261677,9.38921251,11,population,individuals encountered during the random sampling described in Kuris et al. (2008),1733.04,1270.25193,7.00008201,4.5752376,3.44611838,7.00000142,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Atheriniformes,NA,NA,NA,Atherinopsidae,Atherinops,affinis,NA
CSM,165,119,1,adult,119.1,Arrow Goby,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,0.3380892,2.08956258,11,population,individuals encountered during the random sampling described in Kuris et al. (2008),2165.77,1495.09807,10.6636361,0.6982437,0.4960585,10.8654733,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Perciformes,NA,NA,NA,Gobiidae,Clevelandia,ios,NA
CSM,166,120,1,adult,120.1,Shiner Surfperch,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,intermediate,resident,NA,3.67831145,1.36426108,2,population,individuals encountered during the random sampling described in Kuris et al. (2008),12.22,21.0435493,7,0.0449312,0.08640368,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Perciformes,NA,NA,NA,Embiotocidae,Cymatogaster,aggregata,NA
CSM,167,121,1,adult,121.1,California Killifish,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,0.50501708,10.7392971,13,population,individuals encountered during the random sampling described in Kuris et al. (2008),2839.51,3697.48544,4.28518959,1.6540096,1.8789584,9.6701865,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Cyprinodontiformes,NA,NA,NA,Fundulidae,Fundulus,parvipinnis,NA
CSM,168,122,1,adult,122.1,Long-jawed Mudsucker,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,low,resident,NA,19.4152654,15.0373952,4,population,individuals encountered during the random sampling described in Kuris et al. (2008),39.8,61.9415281,7,0.7728177,1.31216744,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Perciformes,NA,NA,NA,Gobiidae,Gillichthys,mirabilis,NA
CSM,171,125,1,adult,125.1,Diamond Turbot,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,intermediate,resident,NA,24.6492672,27.5126684,2,population,individuals encountered during the random sampling described in Kuris et al. (2008),10.62,21.3383502,7,0.2618094,0.56451312,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Pleuronectiformes,NA,NA,NA,Plueronectidae,Hypsopsetta,guttulata,NA
CSM,173,127,1,adult,127.1,Staghorn Sculpin,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,28.5679949,114.617278,4,population,individuals encountered during the random sampling described in Kuris et al. (2008),364.57,681.835318,7,10.415117,19.8721471,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Perciformes,NA,NA,NA,Cottidae,Leptocottus,armatus,NA
CSM,178,132,1,adult,132.1,California Halibut,fish,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,35.3681077,NA,1,population,individuals encountered during the random sampling described in Kuris et al. (2008),4.35,10.2750418,7,0.1536856,0.36340878,7,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Osteichthyes,NA,Pleuronectiformes,NA,NA,NA,Paralichthyidae,Paralichthys,californicus,NA
CSM,185,139,1,adult,139.1,Leopard Shark,elasmobranch,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,1314.95447,NA,NA,species,applied L to W regressions (FishBase) to estimates on general L of species in estuaries,NA,NA,NA,0.0863925,NA,NA,field experience,body weight multiplied by abundance estimates from field experience,Animalia,Chordata,Vertebrata,NA,Chondrichthyes,NA,Carcharhiniformes,NA,NA,NA,Triakidae,Triakis,semifasciata,NA
CSM,186,140,1,adult,140.1,Haller's Round Ray,elasmobranch,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,467.2,NA,NA,species,applied L to W regressions (FishBase) to estimates on general L of species in estuaries,NA,NA,NA,0.0284862,NA,NA,"quantification, limited sampling",body weight multiplied by abundance estimates from Brooks (1999),Animalia,Chordata,Vertebrata,NA,Chondrichthyes,NA,Rajiformes,NA,NA,NA,Urolophidae,Urolophus,halleri,NA
CSM,187,141,1,adult,141.1,American Avocet,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,304.3,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.05,0.20953469,22,0.0151609,0.06376141,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Recurvirostridae,Recurvirostra,americana,NA
CSM,189,143,1,adult,143.1,American Coot,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,650,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.14,0.73292798,22,0.0922059,0.47640319,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Gruiformes,NA,NA,NA,Rallidae,Fulica,americana,NA
CSM,190,144,1,adult,144.1,American Crow,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,399.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0,0.0344118,22,0.0013822,0.01374751,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Passeriformes,NA,NA,NA,Corvidae,Corvus,brachyrhynchos,NA
CSM,191,145,1,adult,145.1,American Wigeon,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,780,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.09,0.60721336,22,0.0674677,0.47362642,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Anas,americana,NA
CSM,192,146,1,adult,146.1,Black-bellied Plover,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,225.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.03,0.22162908,22,0.0063977,0.04997736,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Chardridae,Pluvialis,squatarola,NA
CSM,193,147,1,adult,147.1,Black-crowned Night Heron,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,869.6,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.03,0.31005359,22,0.0300871,0.2696226,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Nycticorax,nycticorax,NA
CSM,194,148,1,adult,148.1,Belted Kingfisher,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,148,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.02,0.09691006,22,0.0036769,0.01430392,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Coraciiformes,NA,NA,NA,Alcedinidae,Ceryle,alcyon,NA
CSM,197,151,1,adult,151.1,Bonaparte's Gull,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,211,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0,0.0344118,22,7.309e-4,0.00726949,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Laridae,Larus,philadelphia,NA
CSM,200,154,1,adult,154.1,Bufflehead,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,401,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.23,1.04620718,22,0.0915692,0.41952908,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Bucephala,albeola,NA
CSM,201,155,1,adult,155.1,Blue-winged Teal,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,364,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.14,1.1837677,22,0.0516353,0.43089144,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Anas,discors,NA
CSM,203,157,1,adult,157.1,California Gull,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,738,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Laridae,Larus,californicus,NA
CSM,204,158,1,adult,158.1,Caspian Tern,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,655.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.05505888,22,0.0036287,0.03609109,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Laridae,Sterna,caspia,NA
CSM,205,159,1,adult,159.1,Cinnamon Teal,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,359,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.04,0.30214051,22,0.0149052,0.10846844,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Anas,cyanoptera,NA
CSM,207,161,1,adult,161.1,Cooper's Hawk,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,360,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.04308039,22,0.002242,0.01550894,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Falconiformes,NA,NA,NA,Accipitridae,Accipiter,cooperi,NA
CSM,209,163,1,adult,163.1,Double-crested Cormorant,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,2254.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.03803739,22,0.0124805,0.08575529,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Pelicaniformes,NA,NA,NA,Pelicanidae,Phalacrocorax,penicillatus,NA
CSM,210,164,1,adult,164.1,Dunlin,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,51.45,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.18,1.68457362,22,0.0090074,0.08667131,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Calidris,alpina,NA
CSM,214,168,1,adult,168.1,Great Blue Heron,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,resident,NA,2400,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.11,0.25913125,22,0.2673797,0.621915,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Ardea,herodius,NA
CSM,215,169,1,adult,169.1,Great Egret,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,873.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.08,0.18118927,22,0.0701152,0.15826883,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Egretta,alba,NA
CSM,216,170,1,adult,170.1,Green Heron,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,241,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",NA,NA,NA,0.0075045,NA,NA,"quantification, estuary-wide sampling",Kuris et al. (2008); only present in summer,Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Butorides,virescens,NA
CSM,218,172,1,adult,172.1,Greater Yellowlegs,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,165,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.24,0.6448718,22,0.0396191,0.10640385,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Tringa,melanoleuca,NA
CSM,219,173,1,adult,173.1,Green-winged Teal,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,338,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.41,2.55648863,22,0.1386956,0.86409316,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Anas,crecca,NA
CSM,220,174,1,adult,174.1,Killdeer,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,95,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.07,0.28293873,22,0.0062451,0.02687918,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Chardridae,Chardrius,vociferus,NA
CSM,221,175,1,adult,175.1,Long-billed Curlew,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,754.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.11,0.52050101,22,0.0835354,0.39271801,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Numenius,americanus,NA
CSM,222,176,1,adult,176.1,Long-billed Dowitcher,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,104.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.53,2.49249163,22,0.0553906,0.26046538,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Limnodromus,scilopaceus,NA
CSM,223,177,1,adult,177.1,Little Blue Heron,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,340,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.05682922,22,0.0035291,0.01932193,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Egretta,caerulea,NA
CSM,224,178,1,adult,178.1,Least Sandpiper,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,20.9,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",1.71,7.41792656,22,0.0356641,0.15503467,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Calidris,minutilla,NA
CSM,227,181,1,adult,181.1,Marbled Godwit,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,367.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.29,2.37443315,22,0.1057894,0.87260418,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Limosa,fedoa,NA
CSM,228,182,1,adult,182.1,Mallard,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,1186.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.4,1.71166225,22,0.4704502,2.03088726,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Anas,platyrhynchos,NA
CSM,229,183,1,adult,183.1,Mew Gull,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,480,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",NA,NA,NA,NA,NA,NA,NA,NA,Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Laridae,Larus,canus,NA
CSM,233,187,1,adult,187.1,Pied-billed Grebe,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,416,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.05,0.17830251,22,0.0198625,0.07417384,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Podicipediformes,NA,NA,NA,Podicipedidae,Podilymbus,podiceps,NA
CSM,235,189,1,adult,189.1,Ring-billed Gull,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,518.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.07641364,22,0.0064582,0.03962047,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Laridae,Larus,delawarensis,NA
CSM,236,190,1,adult,190.1,Red-breasted Merganser,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,1040.5,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.05,0.1978658,22,0.0518401,0.20587937,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Mergus,serrator,NA
CSM,240,194,1,adult,194.1,Ruddy Duck,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,560,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0,0.0344118,22,0.0019375,0.01927061,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Oxyura,jamaicensis,NA
CSM,243,197,1,adult,197.1,Semipalmated Plover,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,46.95,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.15,1.48658971,22,0.0070175,0.06979539,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Chardridae,Charadrius,semipalmatus,NA
CSM,244,198,1,adult,198.1,Snowy Egret,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,369,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.21,0.50026497,22,0.0758358,0.18459777,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Ciconiiformes,NA,NA,NA,Ardeidae,Egretta,thula,NA
CSM,247,201,1,adult,201.1,Spotted Sandpiper,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,44.1,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0.01,0.0604281,22,3.662e-4,0.00266488,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Charadriiformes,NA,NA,NA,Scolopacidae,Actitus,macularia,NA
CSM,248,202,1,adult,202.1,Surf Scoter,bird,taxon,Species,NA,feeding,free-living,free-living,predator,NA,high,migrant,NA,950,NA,NA,species,"literature (generally the Birds of North America series (Poole & Gill, eds 1992-2003) or Sibley 2003)",0,0.02752944,22,0.0026295,0.02615297,22,"quantification, estuary-wide sampling",Kuris et al. (2008),Animalia,Chordata,Vertebrata,NA,Aves,NA,Anseriformes,NA,NA,NA,Anatidae,Melanitta,perspicillata,NA
